  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 23021                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   0.000   0.1208   0.01133   0.00270   0.0012   0.5472   0.6937  55.6308 256.5908
   0.000   0.1208   0.01133   0.00270   0.0012   0.5472   0.6936  55.6309 256.5900
   0.000   0.1208   0.01133   0.00270   0.0012   0.5472   0.6936  55.6309 256.5900
   0.000   0.1208   0.01133   0.00270   0.0012   0.5472   0.6936  55.6309 256.5900
   0.000   0.1208   0.01133   0.00270   0.0012   0.5472   0.6936  55.6309 256.5900
   1.000   0.2221   0.01158   0.00282   0.0040   0.4953   0.7457  59.6761 260.5585
   1.000   0.2221   0.01158   0.00282   0.0040   0.4953   0.7457  59.6761 260.5585
   1.000   0.2221   0.01158   0.00282   0.0040   0.4953   0.7457  59.6761 260.5585
   1.000   0.2221   0.01158   0.00282   0.0040   0.4953   0.7457  59.6761 260.5585
   1.000   0.2221   0.01158   0.00282   0.0040   0.4953   0.7457  59.6761 260.5585
   2.000   0.3208   0.01202   0.00301   0.0073   0.4432   0.8009  63.7935 264.9492
   2.000   0.3208   0.01202   0.00301   0.0073   0.4432   0.8009  63.7935 264.9496
   2.000   0.3208   0.01202   0.00301   0.0073   0.4432   0.8009  63.7935 264.9496
   2.000   0.3208   0.01202   0.00301   0.0073   0.4432   0.8009  63.7935 264.9496
   2.000   0.3208   0.01202   0.00301   0.0073   0.4432   0.8009  63.7935 264.9496
   3.000   0.4176   0.01268   0.00338   0.0111   0.3945   0.8559  67.7197 269.8616
   3.000   0.4176   0.01268   0.00338   0.0111   0.3945   0.8559  67.7192 269.8609
   3.000   0.4176   0.01268   0.00338   0.0111   0.3945   0.8559  67.7192 269.8609
   3.000   0.4176   0.01268   0.00338   0.0111   0.3945   0.8559  67.7192 269.8609
   3.000   0.4176   0.01268   0.00338   0.0111   0.3945   0.8559  67.7192 269.8609
   4.000   0.5132   0.01362   0.00389   0.0151   0.3502   0.9046  71.4271 275.4374
   4.000   0.5132   0.01362   0.00389   0.0151   0.3502   0.9046  71.4270 275.4365
   4.000   0.5132   0.01362   0.00389   0.0151   0.3502   0.9046  71.4270 275.4365
   4.000   0.5132   0.01362   0.00389   0.0151   0.3502   0.9046  71.4270 275.4365
   4.000   0.5132   0.01362   0.00389   0.0151   0.3502   0.9046  71.4270 275.4365
   6.000   0.7557   0.01641   0.00528   0.0107   0.2739   0.9625  78.2668 286.4189
   6.000   0.7557   0.01641   0.00528   0.0107   0.2739   0.9625  78.2668 286.4225
   6.000   0.7557   0.01641   0.00528   0.0107   0.2739   0.9625  78.2668 286.4225
   6.000   0.7557   0.01641   0.00528   0.0107   0.2739   0.9625  78.2668 286.4225
